provider_code,event_at,type,amount,location,status,is_injected_anomaly,scenario_label
bkash_sim,2026-07-08T09:10:23Z,cash_in,6300,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:10:46Z,cash_in,1450,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:11:08Z,cash_in,3050,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:11:10Z,cash_out,8200,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T09:11:14Z,cash_in,350,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:11:55Z,cash_out,25000,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T09:12:17Z,cash_in,1650,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:12:59Z,cash_in,2650,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:13:59Z,cash_in,2450,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:13:59Z,cash_out,11350,"Shahjalal Uposhahar, Sylhet",pending,0,normal
rocket_sim,2026-07-08T09:14:49Z,cash_out,1800,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:15:28Z,cash_out,2150,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T09:15:40Z,cash_in,1250,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:15:56Z,cash_out,2150,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T09:16:19Z,cash_out,1450,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:16:26Z,cash_out,1500,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:16:28Z,cash_in,3500,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:16:30Z,cash_out,4300,"Shahjalal Uposhahar, Sylhet",failed,0,normal
bkash_sim,2026-07-08T09:17:10Z,cash_out,550,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T09:17:54Z,cash_out,8450,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T09:18:10Z,cash_in,3100,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T09:18:45Z,cash_out,6300,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T09:19:10Z,cash_out,2000,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:20:02Z,cash_in,6200,"Zindabazar, Sylhet",completed,0,legitimate_surge
rocket_sim,2026-07-08T09:20:12Z,cash_in,1300,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T09:20:30Z,cash_out,5550,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:20:34Z,cash_in,2400,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:21:17Z,cash_out,1050,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T09:21:18Z,cash_out,4400,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:21:22Z,cash_in,8050,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:21:24Z,cash_in,2000,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T09:21:27Z,cash_in,3300,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:21:37Z,cash_in,3550,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T09:21:44Z,cash_out,1400,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T09:22:18Z,cash_in,1150,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:22:32Z,cash_out,1050,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:22:52Z,cash_in,3200,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:23:08Z,cash_out,8050,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:23:20Z,cash_in,1400,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:23:33Z,cash_in,4600,"Zindabazar, Sylhet",completed,0,legitimate_surge
bkash_sim,2026-07-08T09:23:46Z,cash_out,2950,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:23:59Z,cash_out,11700,"Zindabazar, Sylhet",completed,0,legitimate_surge
rocket_sim,2026-07-08T09:24:08Z,cash_out,2800,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:24:21Z,cash_in,2800,"Zindabazar, Sylhet",completed,0,legitimate_surge
rocket_sim,2026-07-08T09:24:34Z,cash_out,550,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:24:47Z,cash_out,8100,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:24:53Z,cash_in,6350,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T09:25:08Z,cash_out,1750,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:25:11Z,cash_out,5950,"Zindabazar, Sylhet",completed,0,legitimate_surge
nagad_sim,2026-07-08T09:25:22Z,cash_out,1400,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T09:25:24Z,cash_in,1650,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:25:27Z,cash_in,4650,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:25:45Z,cash_in,350,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:26:28Z,cash_in,1500,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:26:46Z,cash_out,2350,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:26:47Z,cash_out,3250,"Zindabazar, Sylhet",completed,0,legitimate_surge
rocket_sim,2026-07-08T09:26:57Z,cash_out,2950,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:27:27Z,cash_out,14550,"Zindabazar, Sylhet",completed,0,legitimate_surge
bkash_sim,2026-07-08T09:27:46Z,cash_out,1650,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:28:14Z,cash_in,2150,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:28:32Z,cash_in,3250,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:28:44Z,cash_out,10100,"Zindabazar, Sylhet",completed,0,legitimate_surge
bkash_sim,2026-07-08T09:28:49Z,cash_in,4900,"Zindabazar, Sylhet",completed,0,legitimate_surge
nagad_sim,2026-07-08T09:29:13Z,cash_in,800,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T09:29:26Z,cash_out,6800,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:29:28Z,cash_in,14450,"Zindabazar, Sylhet",completed,0,legitimate_surge
nagad_sim,2026-07-08T09:30:25Z,cash_out,2400,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T09:30:29Z,cash_in,1800,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:30:37Z,cash_in,3600,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:30:45Z,cash_in,2500,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:31:27Z,cash_in,1000,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:31:39Z,cash_out,1900,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:31:57Z,cash_out,1000,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:32:19Z,cash_out,1300,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:32:25Z,cash_in,1500,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:32:37Z,cash_out,9300,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:33:01Z,cash_in,850,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T09:33:11Z,cash_out,2000,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:33:34Z,cash_in,1800,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:34:08Z,cash_out,1850,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:34:09Z,cash_out,2600,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T09:34:45Z,cash_out,13650,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T09:35:20Z,cash_in,2750,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:35:39Z,cash_in,5750,"Zindabazar, Sylhet",failed,0,normal
bkash_sim,2026-07-08T09:36:58Z,cash_in,2600,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T09:37:48Z,cash_in,4500,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:37:53Z,cash_out,1400,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:37:54Z,cash_out,5850,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:38:10Z,cash_out,3150,"Shahjalal Uposhahar, Sylhet",pending,0,normal
nagad_sim,2026-07-08T09:38:42Z,cash_out,5150,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:39:37Z,cash_in,350,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T09:40:49Z,cash_out,350,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:40:54Z,cash_out,2450,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:41:26Z,cash_out,3450,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:41:29Z,cash_out,4000,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:41:35Z,cash_out,1500,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:41:37Z,cash_in,1750,"Zindabazar, Sylhet",pending,0,normal
rocket_sim,2026-07-08T09:41:37Z,cash_out,1350,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T09:41:44Z,cash_out,1100,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:42:15Z,cash_in,650,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T09:42:16Z,cash_out,4400,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:42:57Z,cash_out,2850,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:43:31Z,cash_out,3050,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:44:59Z,cash_in,1400,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T09:45:12Z,cash_out,8200,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T09:45:51Z,cash_in,1800,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:45:59Z,cash_in,6600,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T09:46:09Z,cash_in,1200,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:46:22Z,cash_out,4150,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:46:32Z,cash_out,2050,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:46:42Z,cash_in,1950,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T09:47:19Z,cash_in,4550,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:47:31Z,cash_in,3150,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:47:45Z,cash_in,4750,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:47:48Z,cash_out,3600,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T09:47:49Z,cash_in,3550,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:48:26Z,cash_out,2000,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T09:49:20Z,cash_out,3150,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:49:38Z,cash_out,1750,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:49:46Z,cash_out,4800,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:50:17Z,cash_in,2250,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:50:30Z,cash_out,1700,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T09:51:19Z,cash_in,2200,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:51:28Z,cash_in,2350,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:51:58Z,cash_in,1000,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:52:23Z,cash_in,800,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:52:48Z,cash_in,1500,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:52:59Z,cash_in,2750,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:54:05Z,cash_out,2500,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:54:25Z,cash_in,1200,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:54:51Z,cash_out,7950,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T09:55:11Z,cash_out,3750,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:55:17Z,cash_in,1150,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:55:17Z,cash_in,5150,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T09:55:35Z,cash_out,950,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:56:47Z,cash_out,2550,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:56:51Z,cash_out,800,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T09:57:09Z,cash_in,1250,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:57:10Z,cash_out,1450,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:57:33Z,cash_out,3000,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T09:58:03Z,cash_in,200,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T09:58:48Z,cash_out,900,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:58:50Z,cash_in,2350,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T09:59:00Z,cash_out,1900,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:59:40Z,cash_out,1500,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T09:59:50Z,cash_out,3450,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T10:01:33Z,cash_in,1750,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T10:01:44Z,cash_in,3150,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T10:02:13Z,cash_in,1050,"Ambarkhana, Sylhet",pending,0,normal
bkash_sim,2026-07-08T10:03:20Z,cash_in,3850,"Zindabazar, Sylhet",pending,0,normal
bkash_sim,2026-07-08T10:04:02Z,cash_out,400,"Shahjalal Uposhahar, Sylhet",failed,0,normal
rocket_sim,2026-07-08T10:04:25Z,cash_in,5350,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T10:05:11Z,cash_out,10000,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T10:05:34Z,cash_in,1450,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T10:05:39Z,cash_out,1850,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T10:06:25Z,cash_out,12950,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T10:06:54Z,cash_in,5600,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T10:06:59Z,cash_in,3550,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T10:07:16Z,cash_out,1450,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T10:07:42Z,cash_out,1800,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T10:08:23Z,cash_out,1300,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T10:08:37Z,cash_in,550,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T10:08:52Z,cash_out,850,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T10:09:58Z,cash_out,2250,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T10:10:34Z,cash_out,1700,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T10:10:35Z,cash_out,3650,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T10:10:54Z,cash_in,1050,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T10:10:57Z,cash_out,250,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T10:11:35Z,cash_out,1950,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T10:11:42Z,cash_in,1300,"Shahjalal Uposhahar, Sylhet",failed,0,normal
rocket_sim,2026-07-08T10:12:10Z,cash_out,4600,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T10:12:25Z,cash_out,2150,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T10:12:54Z,cash_in,3650,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T10:13:44Z,cash_out,750,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T10:14:02Z,cash_in,3700,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T10:14:03Z,cash_out,1850,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T10:14:22Z,cash_out,9350,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T10:15:43Z,cash_in,1800,"Ambarkhana, Sylhet",failed,0,normal
nagad_sim,2026-07-08T10:15:48Z,cash_in,3850,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T10:16:00Z,cash_in,7500,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T10:16:05Z,cash_in,850,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T10:16:37Z,cash_in,2250,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T10:17:09Z,cash_out,2450,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T10:17:27Z,cash_out,3150,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T10:18:03Z,cash_out,2950,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T10:18:10Z,cash_out,6050,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T10:18:11Z,cash_out,2800,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T10:18:24Z,cash_in,2150,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T10:18:58Z,cash_out,2650,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T10:19:23Z,cash_in,1950,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T10:19:41Z,cash_in,900,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T10:20:35Z,cash_out,2550,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T10:20:39Z,cash_in,650,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T10:21:08Z,cash_in,600,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T10:21:39Z,cash_out,1100,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T10:22:30Z,cash_in,850,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T10:22:31Z,cash_out,4450,"Zindabazar, Sylhet",pending,0,normal
nagad_sim,2026-07-08T10:23:52Z,cash_out,3850,"Ambarkhana, Sylhet",failed,0,normal
rocket_sim,2026-07-08T10:25:52Z,cash_out,4850,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T10:26:19Z,cash_in,4400,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T10:26:47Z,cash_in,1400,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T10:27:56Z,cash_out,400,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T10:28:04Z,cash_in,900,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T10:28:06Z,cash_in,1400,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T10:28:11Z,cash_out,1350,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T10:28:52Z,cash_in,1300,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T10:28:55Z,cash_in,3000,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T10:29:08Z,cash_in,2250,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T10:29:13Z,cash_in,1300,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T10:29:45Z,cash_out,2850,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T10:29:56Z,cash_out,8750,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T10:30:20Z,cash_out,3900,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T10:30:31Z,cash_in,1050,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T10:31:31Z,cash_out,1500,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T10:31:32Z,cash_out,1600,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T10:33:05Z,cash_in,1200,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T10:33:23Z,cash_out,500,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T10:33:46Z,cash_in,3600,"Zindabazar, Sylhet",failed,0,normal
nagad_sim,2026-07-08T10:33:49Z,cash_out,500,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T10:33:53Z,cash_in,1300,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T10:34:41Z,cash_out,2150,"Ambarkhana, Sylhet",failed,0,normal
rocket_sim,2026-07-08T10:35:02Z,cash_in,1150,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T10:35:05Z,cash_in,850,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T10:35:44Z,cash_in,3750,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T10:36:23Z,cash_out,3050,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T10:36:53Z,cash_out,4750,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T10:38:05Z,cash_out,2950,"Shahjalal Uposhahar, Sylhet",failed,0,normal
rocket_sim,2026-07-08T10:38:07Z,cash_in,2150,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T10:38:48Z,cash_in,2050,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T10:38:53Z,cash_out,5000,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T10:38:56Z,cash_out,4450,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T10:39:45Z,cash_out,4650,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T10:40:38Z,cash_in,2350,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T10:40:46Z,cash_out,3300,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T10:40:49Z,cash_out,4550,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T10:41:06Z,cash_out,4550,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T10:41:12Z,cash_in,1900,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T10:41:31Z,cash_out,3250,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T10:41:35Z,cash_in,1550,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T10:41:43Z,cash_out,10800,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T10:42:00Z,cash_out,1900,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T10:42:50Z,cash_in,950,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T10:43:07Z,cash_in,2600,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T10:43:24Z,cash_out,6450,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T10:43:30Z,cash_out,4950,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T10:43:53Z,cash_in,2000,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T10:44:30Z,cash_out,2400,"Ambarkhana, Sylhet",failed,0,normal
nagad_sim,2026-07-08T10:44:36Z,cash_in,3400,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T10:44:57Z,cash_out,1450,"Ambarkhana, Sylhet",completed,0,normal
